,name,kind,categori1,categori2,url,image_href,fit,season,두께
414,MOUNTAIN PARKA (PINK),상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3096300?loc=goods_rank,//image.msscdn.net/images/goods_img/20230221/3096300/3096300_16769645930334_500.jpg,루즈,"봄,여름,가을,겨울",보통
415,섬머 윈드 브레이커 후드 크롭 자켓 (BEIGE),상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3245431?loc=goods_rank,//image.msscdn.net/images/goods_img/20230419/3245431/3245431_16820440421381_500.jpg,루즈,"봄,여름,가을",얇음
416,유니섹스 스티치 오버 바시티 자켓_NAVY,상의,아우터,스타디움 재킷,https://www.musinsa.com/app/goods/3101669?loc=goods_rank,//image.msscdn.net/images/goods_img/20230222/3101669/3101669_16777543328097_500.jpg,오버 사이즈,"봄,가을,겨울",보통
417,WINDBREAKER LKAK,상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3090496?loc=goods_rank,//image.msscdn.net/images/goods_img/20230217/3090496/3090496_16794775397781_500.jpg,오버 사이즈,"봄,가을",보통
418,칼리그램 패치워크 메쉬 가디건 화이트,상의,아우터,카디건,https://www.musinsa.com/app/goods/3314758?loc=goods_rank,//image.msscdn.net/images/goods_img/20230522/3314758/3314758_16847397410713_500.jpg,루즈,"봄,여름",보통
419,오버핏 크롭 라운드 가디건 [블랙],상의,아우터,카디건,https://www.musinsa.com/app/goods/3067725?loc=goods_rank,//image.msscdn.net/images/goods_img/20230208/3067725/3067725_16783481454485_500.jpg,오버 사이즈,"봄,가을,겨울",보통
420,피셔맨 풀오버 니트 가디건_KHAKI BROWN,상의,아우터,카디건,https://www.musinsa.com/app/goods/3097668?loc=goods_rank,//image.msscdn.net/images/goods_img/20230221/3097668/3097668_16777508270109_500.jpg,오버 사이즈,"봄,가을,겨울",보통
421,[SET] 리벳 턱 후디 스웻 베스트 (2color) + 리벳 턱 스웻팬츠 (2color),상의,아우터,베스트,https://www.musinsa.com/app/goods/3248579?loc=goods_rank,//image.msscdn.net/images/goods_img/20230420/3248579/3248579_16819822481690_500.jpg,루즈,"봄,가을,겨울",보통
422,(ORMEZZANO)  린넨 블레이저  [BLUE],상의,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3273845?loc=goods_rank,//image.msscdn.net/images/goods_img/20230503/3273845/3273845_16830851371959_500.jpg,"슬림,레귤러","봄,여름",얇음
423,린넨 쵸어 자켓_네이비,상의,아우터,기타 아우터,https://www.musinsa.com/app/goods/3269955?loc=goods_rank,//image.msscdn.net/images/goods_img/20230501/3269955/3269955_16828800071077_500.jpg,루즈,"봄,여름,가을",약간 얇음
424,후디 윈드 브레이커_CREAM GREY,상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3070258?loc=goods_rank,//image.msscdn.net/images/goods_img/20230208/3070258/3070258_16765190754303_500.jpg,레귤러,"봄,여름,가을",약간 얇음
425,SUMMER RAGLAN COAT - CREAM,상의,아우터,환절기 코트,https://www.musinsa.com/app/goods/3322579?loc=goods_rank,//image.msscdn.net/images/goods_img/20230524/3322579/3322579_16849155730901_500.jpg,루즈,"봄,여름,가을",약간 얇음
426,린넨 숏 자켓 [네츄럴],상의,아우터,트러커 재킷,https://www.musinsa.com/app/goods/3328279?loc=goods_rank,//image.msscdn.net/images/goods_img/20230526/3328279/3328279_16850708510399_500.jpg,루즈,"봄,여름,가을",약간 얇음
427,Classic Symbol Cardigan (Grey),상의,아우터,카디건,https://www.musinsa.com/app/goods/3305659?loc=goods_rank,//image.msscdn.net/images/goods_img/20230518/3305659/3305659_16847315638121_500.jpg,"레귤러,루즈","봄,가을",보통
428,"Tape Yarn Net Cardigan, Brown",상의,아우터,카디건,https://www.musinsa.com/app/goods/3214108?loc=goods_rank,//image.msscdn.net/images/goods_img/20230406/3214108/3214108_16823264538234_500.jpg,레귤러,"봄,여름",얇음
429,HET CANVAS BOMBER JACKET BLUE,상의,아우터,트러커 재킷,https://www.musinsa.com/app/goods/3304752?loc=goods_rank,//image.msscdn.net/images/goods_img/20230518/3304752/3304752_16843968740404_500.jpg,"루즈,오버 사이즈","봄,가을",보통
430,숄 카라 가디건 핑크,상의,아우터,카디건,https://www.musinsa.com/app/goods/3121387?loc=goods_rank,//image.msscdn.net/images/goods_img/20230303/3121387/3121387_16783249437315_500.jpg,"루즈,오버 사이즈","봄,여름","약간 얇음,보통"
431,HALF SLEEVE COLLARLESS JACKET,상의,아우터,기타 아우터,https://www.musinsa.com/app/goods/3173846?loc=goods_rank,//image.msscdn.net/images/goods_img/20230323/3173846/3173846_16795493838907_500.jpg,레귤러,"봄,여름",보통
432,트립 씨너리 컬러블록 아노락 자켓 CHARCOAL,상의,아우터,아노락 재킷,https://www.musinsa.com/app/goods/3054489?loc=goods_rank,//image.msscdn.net/images/goods_img/20230202/3054489/3054489_16753000669215_500.jpg,오버 사이즈,"봄,여름",보통
433,G_SHIRRING TRACK JACKET(L) - BLACK,상의,아우터,트레이닝 재킷,https://www.musinsa.com/app/goods/3236777?loc=goods_rank,//image.msscdn.net/images/goods_img/20230415/3236777/3236777_16814965144790_500.jpg,"루즈,오버 사이즈","봄,여름,가을",얇음
434,LE COURT] 경량 쉐브론 자켓 화이트(QO223TJK53),상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3192207?loc=goods_rank,//image.msscdn.net/images/goods_img/20230330/3192207/3192207_16806639742610_500.jpg,루즈,"봄,가을",약간 얇음
435,여성 아웃런 더 스톰 재킷 1377043-002,상의,스포츠/용품,아우터,https://www.musinsa.com/app/goods/3137717?loc=goods_rank,//image.msscdn.net/images/goods_img/20230309/3137717/3137717_16786783991666_500.jpg,레귤러,"봄,여름,가을",얇음
436,루시아 트레이닝 크롭 집업 [KHAKI],상의,아우터,트레이닝 재킷,https://www.musinsa.com/app/goods/3064633?loc=goods_rank,//image.msscdn.net/images/goods_img/20230207/3064633/3064633_16757502988343_500.jpg,슬림,"봄,가을",보통
437,라운드 넥 크롭 가디건 라벤더,상의,아우터,카디건,https://www.musinsa.com/app/goods/2974357?loc=goods_rank,//image.msscdn.net/images/goods_img/20221207/2974357/2974357_1_500.jpg,슬림,"봄,가을,겨울",약간 두꺼움
438,햄튼 치노 블루종 자켓 블랙,상의,아우터,블루종/MA-1,https://www.musinsa.com/app/goods/3019678?loc=goods_rank,//image.msscdn.net/images/goods_img/20230111/3019678/3019678_16746225760407_500.jpg,루즈,"봄,여름,가을",보통
439,2 TYPE 블루종 워싱 크롭 데님자켓 (INDIGO),상의,아우터,트러커 재킷,https://www.musinsa.com/app/goods/3059521?loc=goods_rank,//image.msscdn.net/images/goods_img/20230203/3059521/3059521_16765216770605_500.jpg,루즈,"봄,가을,겨울",보통
440,린넨 터치 셋업 자켓 (라이트 카키),상의,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3040307?loc=goods_rank,//image.msscdn.net/images/goods_img/20230126/3040307/3040307_16753324811489_500.jpg,레귤러,"봄,가을",얇음
441,Piping Zip-up,상의,아우터,트레이닝 재킷,https://www.musinsa.com/app/goods/3189447?loc=goods_rank,//image.msscdn.net/images/goods_img/20230329/3189447/3189447_16800681160731_500.jpg,레귤러,"봄,여름,가을","얇음,약간 얇음"
442,크롭 벌룬 후드집업 (블루),상의,아우터,후드 집업,https://www.musinsa.com/app/goods/3272872?loc=goods_rank,//image.msscdn.net/images/goods_img/20230503/3272872/3272872_16830664868817_500.jpg,루즈,"봄,가을,겨울",보통
443,웨이브 투웨이 자켓 (데저트 세이지),상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/2983216?loc=goods_rank,//image.msscdn.net/images/goods_img/20221215/2983216/2983216_1_500.jpg,루즈,"가을,겨울",약간 두꺼움
444,테디 에코 숏 무스탕 (2 COLOR),상의,아우터,무스탕/퍼,https://www.musinsa.com/app/goods/2965043?loc=goods_rank,//image.msscdn.net/images/goods_img/20221129/2965043/2965043_1_500.jpg,레귤러,겨울,두꺼움
445,LE COURT] 홑겹 쉐브론 자켓 화이트(QO123TJK31),상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3113335?loc=goods_rank,//image.msscdn.net/images/goods_img/20230228/3113335/3113335_16806672349238_500.jpg,슬림,"봄,가을",보통
446,트러커 5101 오리지널 오버핏 빈티지블루 데님재킷,상의,아우터,트러커 재킷,https://www.musinsa.com/app/goods/3035114?loc=goods_rank,//image.msscdn.net/images/goods_img/20230120/3035114/3035114_16800635939193_500.jpg,오버 사이즈,"봄,여름,가을,겨울",보통
447,Opinion Leader Cotton Jacket,상의,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3123852?loc=goods_rank,//image.msscdn.net/images/goods_img/20230306/3123852/3123852_16780703571759_500.jpg,루즈,"봄,여름,가을",보통
448,NICOLE SUEDE CROP MUSTANG_BEIGE,상의,아우터,무스탕/퍼,https://www.musinsa.com/app/goods/3002199?loc=goods_rank,//image.msscdn.net/images/goods_img/20221230/3002199/3002199_16727344107967_500.jpg,레귤러,겨울,두꺼움
449,에센셜 멀티포켓 자켓 ORANGE,상의,스포츠/용품,아우터,https://www.musinsa.com/app/goods/3114986?loc=goods_rank,//image.msscdn.net/images/goods_img/20230228/3114986/3114986_16777359595012_500.jpg,오버 사이즈,봄,보통
450,마리오 썸머 샤기 브이넥 베스트 atb960m(GREEN),상의,아우터,베스트,https://www.musinsa.com/app/goods/3257899?loc=goods_rank,//image.msscdn.net/images/goods_img/20230425/3257899/3257899_16823850120845_500.jpg,레귤러,"봄,여름,가을",약간 얇음
451,후드 리브 니트 가디건_그레이,상의,아우터,카디건,https://www.musinsa.com/app/goods/3080078?loc=goods_rank,//image.msscdn.net/images/goods_img/20230213/3080078/3080078_16772048070195_500.jpg,루즈,봄,보통
452,더티 디비전 NOSE ART 코치자켓 (레드),상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3010884?loc=goods_rank,//image.msscdn.net/images/goods_img/20230109/3010884/3010884_16732374066253_500.jpg,"레귤러,루즈","봄,가을",보통
453,써멀 라이트 집업 자켓 (다크 그레이),상의,아우터,기타 아우터,https://www.musinsa.com/app/goods/3146915?loc=goods_rank,//image.msscdn.net/images/goods_img/20230314/3146915/3146915_16789528788338_500.jpg,레귤러,"봄,가을,겨울",보통
454,RICHE JACKET (BLACK),상의,아우터,트레이닝 재킷,https://www.musinsa.com/app/goods/3211866?loc=goods_rank,//image.msscdn.net/images/goods_img/20230406/3211866/3211866_16807554503049_500.jpg,레귤러,"봄,가을,겨울",보통
455,트립 씨너리 블록 자켓 CHARCOAL,상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3050304?loc=goods_rank,//image.msscdn.net/images/goods_img/20230131/3050304/3050304_16751483257757_500.jpg,오버 사이즈,"봄,여름",보통
456,A1 YOKO Stadium Jacket (JO5JPU201BK),상의,아우터,스타디움 재킷,https://www.musinsa.com/app/goods/3039674?loc=goods_rank,//image.msscdn.net/images/goods_img/20230126/3039674/3039674_16753249926787_500.jpg,레귤러,"봄,가을",보통
457,NYLON UTILITY VEST - DARK BROWN,상의,아우터,베스트,https://www.musinsa.com/app/goods/3047445?loc=goods_rank,//image.msscdn.net/images/goods_img/20230130/3047445/3047445_16758137535152_500.jpg,루즈,"봄,여름,가을",보통
458,CUT-OUT WIND BREAKER (UNISEX - LIGHT GRAY),상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3158144?loc=goods_rank,//image.msscdn.net/images/goods_img/20230317/3158144/3158144_16792763998542_500.jpg,레귤러,봄,얇음
459,브이넥 린넨 베스트 화이트,상의,아우터,베스트,https://www.musinsa.com/app/goods/3317713?loc=goods_rank,//image.msscdn.net/images/goods_img/20230523/3317713/3317713_16848204167216_500.jpg,레귤러,여름,보통
460,클래식 로고 크롭 후디_블루,상의,아우터,후드 집업,https://www.musinsa.com/app/goods/3037000?loc=goods_rank,//image.msscdn.net/images/goods_img/20230125/3037000/3037000_16751466977903_500.jpg,레귤러,"봄,가을,겨울",보통
461,Stopper Sweat Hood Vest (Ivory),상의,아우터,베스트,https://www.musinsa.com/app/goods/3191351?loc=goods_rank,//image.msscdn.net/images/goods_img/20230329/3191351/3191351_16800829967071_500.jpg,오버 사이즈,"봄,여름,가을",보통
462,SOLID COLLAR TWEED JACKET_IVORY,상의,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3131869?loc=goods_rank,//image.msscdn.net/images/goods_img/20230308/3131869/3131869_16786918373655_500.jpg,레귤러,"봄,여름",보통
463,트립 멀티포켓 베스트 MUSTARD,상의,아우터,베스트,https://www.musinsa.com/app/goods/3050335?loc=goods_rank,//image.msscdn.net/images/goods_img/20230131/3050335/3050335_16751486013513_500.jpg,레귤러,"봄,여름",보통
464,Needlework vest_BLACK,상의,아우터,베스트,https://www.musinsa.com/app/goods/3099003?loc=goods_rank,//image.msscdn.net/images/goods_img/20230221/3099003/3099003_16783624708727_500.jpg,슬림,"봄,여름,가을",보통
465,COTTON BASIC CARDIGAN BEIGE,상의,아우터,카디건,https://www.musinsa.com/app/goods/3169866?loc=goods_rank,//image.msscdn.net/images/goods_img/20230322/3169866/3169866_16794645205563_500.jpg,레귤러,"봄,가을,겨울",보통
466,TAG ZIP-UP HOODIE - ASH,상의,아우터,후드 집업,https://www.musinsa.com/app/goods/2964085?loc=goods_rank,//image.msscdn.net/images/goods_img/20221129/2964085/2964085_2_500.jpg,오버 사이즈,"봄,가을,겨울",두꺼움
467,Technical Harrington Jacket (Midnight Navy),상의,아우터,기타 아우터,https://www.musinsa.com/app/goods/3310744?loc=goods_rank,//image.msscdn.net/images/goods_img/20230519/3310744/3310744_16844675421941_500.jpg,레귤러,"봄,여름,가을",얇음
468,EV E 패치 니트 조끼 베스트 (블랙),상의,아우터,베스트,https://www.musinsa.com/app/goods/3159869?loc=goods_rank,//image.msscdn.net/images/goods_img/20230318/3159869/3159869_16790727394603_500.jpg,오버 사이즈,"봄,겨울",보통
469,스카이블루 라이트 웨이트 크롭 가디건,상의,아우터,카디건,https://www.musinsa.com/app/goods/3215029?loc=goods_rank,//image.msscdn.net/images/goods_img/20230407/3215029/3215029_16808425624184_500.jpg,레귤러,"봄,여름",약간 얇음
470,AGA 에어 올데이온 아노락 화이트(QO123GJK32),상의,아우터,아노락 재킷,https://www.musinsa.com/app/goods/3136340?loc=goods_rank,//image.msscdn.net/images/goods_img/20230309/3136340/3136340_16783414203957_500.jpg,루즈,"봄,여름,가을",보통
471,시티오브스타 후드집업 라벤더,상의,아우터,후드 집업,https://www.musinsa.com/app/goods/3265450?loc=goods_rank,//image.msscdn.net/images/goods_img/20230427/3265450/3265450_16825688310466_500.jpg,루즈,"봄,여름,가을",보통
472,Ruby Twoinone Cardigan IVORY,상의,아우터,카디건,https://www.musinsa.com/app/goods/3155013?loc=goods_rank,//image.msscdn.net/images/goods_img/20230316/3155013/3155013_16793872852577_500.jpg,슬림,"봄,여름,가을",보통
473,웨이브 라인 크롭 니트 가디건 (스카이 블루),상의,아우터,카디건,https://www.musinsa.com/app/goods/3038777?loc=goods_rank,//image.msscdn.net/images/goods_img/20230125/3038777/3038777_16750752045742_500.jpg,레귤러,"봄,가을,겨울",보통
474,Moleskin French Work Jacket,상의,아우터,기타 아우터,https://www.musinsa.com/app/goods/3191674?loc=goods_rank,//image.msscdn.net/images/goods_img/20230329/3191674/3191674_16801630252787_500.jpg,오버 사이즈,"봄,가을",약간 두꺼움
475,여성 브이넥 크롭 오픈 베스트_290(10410-140-221-39),상의,아우터,베스트,https://www.musinsa.com/app/goods/3027873?loc=goods_rank,//image.msscdn.net/images/goods_img/20230117/3027873/3027873_16739339946531_500.jpg,레귤러,"봄,가을",보통
476,JERRY LOVE DENIM JACKET,상의,아우터,트러커 재킷,https://www.musinsa.com/app/goods/3217865?loc=goods_rank,//image.msscdn.net/images/goods_img/20230409/3217865/3217865_16810141852293_500.jpg,오버 사이즈,"봄,여름,가을",보통
477,1941 Wappen Down Jumper (JN4NPU492KH),상의,아우터,숏패딩/숏헤비 아우터,https://www.musinsa.com/app/goods/2966722?loc=goods_rank,//image.msscdn.net/images/goods_img/20221130/2966722/2966722_2_500.jpg,레귤러,"가을,겨울",보통
478,로지 브이넥 트위드 크롭 자켓(JK-2839),상의,아우터,기타 아우터,https://www.musinsa.com/app/goods/3268628?loc=goods_rank,//image.msscdn.net/images/goods_img/20230428/3268628/3268628_16826587281619_500.jpg,레귤러,여름,보통
479,트립 유틸리티 자켓 MUSTARD,상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3054476?loc=goods_rank,//image.msscdn.net/images/goods_img/20230202/3054476/3054476_16752999699848_500.jpg,오버 사이즈,"봄,여름",보통
480,스핀 윈드브레이커 자켓 화이트,상의,스포츠/용품,아우터,https://www.musinsa.com/app/goods/3058020?loc=goods_rank,//image.msscdn.net/images/goods_img/20230203/3058020/3058020_16772046722770_500.jpg,레귤러,"봄,여름,가을",약간 얇음
481,셋업 자켓 051V 아이보리,상의,아우터,트러커 재킷,https://www.musinsa.com/app/goods/3066961?loc=goods_rank,//image.msscdn.net/images/goods_img/20230208/3066961/3066961_16781775435957_500.jpg,레귤러,"봄,가을",보통
482,다이아 로고 자카드 니트 베스트 - 네이비,상의,아우터,베스트,https://www.musinsa.com/app/goods/3123903?loc=goods_rank,//image.msscdn.net/images/goods_img/20230306/3123903/3123903_16780921096780_500.jpg,레귤러,"봄,여름,가을,겨울",약간 얇음
483,리사이클 오버사이즈 후디드 스웨트 집업 [블랙],상의,아우터,후드 집업,https://www.musinsa.com/app/goods/2795632?loc=goods_rank,//image.msscdn.net/images/goods_img/20220915/2795632/2795632_16729016367143_500.jpg,오버 사이즈,"봄,가을,겨울",약간 두꺼움
484,S23MWRAN21 루트 우먼스 세미크롭 아노락 Yellow,상의,스포츠/용품,아우터,https://www.musinsa.com/app/goods/3130367?loc=goods_rank,//image.msscdn.net/images/goods_img/20230307/3130367/3130367_16781820777248_500.jpg,레귤러,"봄,가을",약간 얇음
485,에센셜 멀티포켓 자켓 IVORY,상의,스포츠/용품,아우터,https://www.musinsa.com/app/goods/3114987?loc=goods_rank,//image.msscdn.net/images/goods_img/20230228/3114987/3114987_16777359521719_500.jpg,오버 사이즈,봄,보통
486,비건레더 플리츠 투웨이 집업 크롭 자켓,상의,아우터,레더/라이더스 재킷,https://www.musinsa.com/app/goods/3045619?loc=goods_rank,//image.msscdn.net/images/goods_img/20230130/3045619/3045619_16801328221665_500.jpg,"루즈,오버 사이즈","봄,가을",보통
487,심볼 로고 트랙 윈드브레이커_블랙,상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3185850?loc=goods_rank,//image.msscdn.net/images/goods_img/20230328/3185850/3185850_16799892197504_500.jpg,"레귤러,루즈","봄,여름,가을,겨울",보통
488,엘라스틱 S.R핏 코튼 자켓 - 이클립스,상의,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3249909?loc=goods_rank,//image.msscdn.net/images/goods_img/20230420/3249909/3249909_16834502407618_500.jpg,레귤러,"봄,가을",보통
489,스카시 2-WAY 집업니트 가디건_레프리콘 그린,상의,아우터,카디건,https://www.musinsa.com/app/goods/3012020?loc=goods_rank,//image.msscdn.net/images/goods_img/20230109/3012020/3012020_16787692827243_500.jpg,"루즈,오버 사이즈","봄,가을,겨울","보통,약간 두꺼움"
490,PACKABLE LIGHT JACKET [TAN],상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3157453?loc=goods_rank,//image.msscdn.net/images/goods_img/20230317/3157453/3157453_16792991167200_500.png,레귤러,"봄,여름,가을",약간 얇음
491,Blue Marine Tweed crop jacket,상의,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3109676?loc=goods_rank,//image.msscdn.net/images/goods_img/20230227/3109676/3109676_16775615900210_500.jpg,슬림,"봄,여름",보통
492,[빅사이즈]베이식 싱글 블레이저 차콜,상의,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3109273?loc=goods_rank,//image.msscdn.net/images/goods_img/20230227/3109273/3109273_16788579974243_500.jpg,레귤러,"봄,여름",약간 얇음
493,OVERSIZED WINDBREAKER_LIGHT BEIGE,상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3099179?loc=goods_rank,//image.msscdn.net/images/goods_img/20230222/3099179/3099179_16770292121231_500.jpg,오버 사이즈,"봄,가을",보통
494,프리미엄 램스킨 베지터블 레이서 자켓 RED,상의,아우터,레더/라이더스 재킷,https://www.musinsa.com/app/goods/3041968?loc=goods_rank,//image.msscdn.net/images/goods_img/20230126/3041968/3041968_16764452935595_500.jpg,루즈,"봄,가을,겨울",보통
495,누메로원 듀얼플랙스 홑겹 자켓 그레이(QO123CJK33),상의,스포츠/용품,아우터,https://www.musinsa.com/app/goods/3078475?loc=goods_rank,//image.msscdn.net/images/goods_img/20230213/3078475/3078475_16762664618554_500.jpg,루즈,"봄,가을",보통
496,23SS LOOSE FIT WIND BREAKER BLOUSON PURPLE NAVY,상의,아우터,블루종/MA-1,https://www.musinsa.com/app/goods/3048905?loc=goods_rank,//image.msscdn.net/images/goods_img/20230131/3048905/3048905_16759143083010_500.jpg,루즈,"봄,가을,겨울",보통
497,코튼 워셔블 하찌 2-WAY 집업니트 가디건_화이트 멜란지,상의,아우터,카디건,https://www.musinsa.com/app/goods/2996692?loc=goods_rank,//image.msscdn.net/images/goods_img/20221226/2996692/2996692_16732578858908_500.jpg,"레귤러,루즈","봄,가을,겨울","보통,약간 두꺼움"
498,A1 Basic MA-1 Jacket (JO1JPU201BK),상의,아우터,블루종/MA-1,https://www.musinsa.com/app/goods/3039645?loc=goods_rank,//image.msscdn.net/images/goods_img/20230126/3039645/3039645_16753229677461_500.jpg,레귤러,"봄,가을",보통
499,[셋업 패키지] 04311SET 카펜터 데님 셋업 (Sand beige),상의,아우터,트러커 재킷,https://www.musinsa.com/app/goods/3293839?loc=goods_rank,//image.msscdn.net/images/goods_img/20230512/3293839/3293839_16838681422691_500.jpg,루즈,"봄,가을,겨울",보통
500,LAPEL LESS BLAZER BLACK,상의,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3069661?loc=goods_rank,//image.msscdn.net/images/goods_img/20230208/3069661/3069661_16758484878654_500.jpg,오버 사이즈,"봄,가을",보통
501,드래그 업 코튼 블루종 (LIGHT BEIGE),상의,아우터,블루종/MA-1,https://www.musinsa.com/app/goods/3078070?loc=goods_rank,//image.msscdn.net/images/goods_img/20230213/3078070/3078070_16762940082450_500.jpg,"레귤러,루즈","봄,가을",얇음
502,볼륨 소매 반팔 가디건 [PINK],상의,아우터,카디건,https://www.musinsa.com/app/goods/3225473?loc=goods_rank,//image.msscdn.net/images/goods_img/20230411/3225473/3225473_16819027217305_500.jpg,레귤러,여름,보통
503,밀라노 후디드 자켓 awa531m(PINK),상의,아우터,기타 아우터,https://www.musinsa.com/app/goods/3140189?loc=goods_rank,//image.msscdn.net/images/goods_img/20230310/3140189/3140189_16784274514940_500.jpg,레귤러,"봄,가을",보통
504,Chase Tweed Jacket,상의,아우터,기타 아우터,https://www.musinsa.com/app/goods/3276697?loc=goods_rank,//image.msscdn.net/images/goods_img/20230504/3276697/3276697_16831671845299_500.jpg,레귤러,여름,보통
505,베이직 소가죽 라이더자켓,상의,아우터,레더/라이더스 재킷,https://www.musinsa.com/app/goods/3146384?loc=goods_rank,//image.msscdn.net/images/goods_img/20230314/3146384/3146384_16787709158151_500.jpg,레귤러,"봄,가을",약간 두꺼움
506,피셔맨 풀오버 니트 가디건_IVORY,상의,아우터,카디건,https://www.musinsa.com/app/goods/3097831?loc=goods_rank,//image.msscdn.net/images/goods_img/20230221/3097831/3097831_16777711390150_500.jpg,오버 사이즈,"봄,가을,겨울",보통
507,리본 크롭 베스트 - 크림,상의,아우터,베스트,https://www.musinsa.com/app/goods/3107866?loc=goods_rank,//image.msscdn.net/images/goods_img/20230224/3107866/3107866_16772291934130_500.jpg,레귤러,"봄,가을",보통
508,Protyle Regular N23 Shell Jacket Realtree® Forest Brown,상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3062943?loc=goods_rank,//image.msscdn.net/images/goods_img/20230206/3062943/3062943_16771561007678_500.jpg,레귤러,"봄,가을",보통
509,숄 카라 가디건 네이비,상의,아우터,카디건,https://www.musinsa.com/app/goods/3121398?loc=goods_rank,//image.msscdn.net/images/goods_img/20230303/3121398/3121398_16783249364139_500.jpg,"루즈,오버 사이즈","봄,여름","약간 얇음,보통"
510,009 LOGO 크롭 투웨이 후드집업,상의,아우터,후드 집업,https://www.musinsa.com/app/goods/3080996?loc=goods_rank,//image.msscdn.net/images/goods_img/20230214/3080996/3080996_16764397386433_500.jpg,레귤러,"봄,여름,가을",보통
511,데님 햅톤 워크 자켓 awa510m(BLUE),상의,아우터,기타 아우터,https://www.musinsa.com/app/goods/3140211?loc=goods_rank,//image.msscdn.net/images/goods_img/20230310/3140211/3140211_16784276178480_500.jpg,레귤러,"봄,가을",보통
512,스탠다드 후드 스웨트 집업 [멜란지 라이트 그레이],상의,아우터,후드 집업,https://www.musinsa.com/app/goods/3033022?loc=goods_rank,//image.msscdn.net/images/goods_img/20230119/3033022/3033022_16758432384332_500.jpg,레귤러,"봄,가을",보통
513,Classic Wind Jacket White,상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3062934?loc=goods_rank,//image.msscdn.net/images/goods_img/20230206/3062934/3062934_16771595008919_500.jpg,레귤러,"봄,가을","약간 얇음,보통"
514,라인 저지 트랙 탑_그린,상의,아우터,트레이닝 재킷,https://www.musinsa.com/app/goods/3036937?loc=goods_rank,//image.msscdn.net/images/goods_img/20230125/3036937/3036937_16751464723911_500.jpg,레귤러,"봄,가을,겨울",보통
515,[3PACK] 린넨 클래식  슈트 SET UP(JK+PT+H.PT),상의,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3316639?loc=goods_rank,//image.msscdn.net/images/goods_img/20230523/3316639/3316639_16848049042744_500.jpg,루즈,"봄,여름,가을","얇음,약간 얇음"
516,널 실루엣 셋업 자켓 차콜,상의,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3026072?loc=goods_rank,//image.msscdn.net/images/goods_img/20230116/3026072/3026072_16783452941198_500.jpg,루즈,"봄,가을",보통
517,썸머 오버핏 셋업 블레이저 [블랙],상의,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3328303?loc=goods_rank,//image.msscdn.net/images/goods_img/20230526/3328303/3328303_16850713610542_500.jpg,"루즈,오버 사이즈","봄,여름,가을",얇음
518,Patch Varsity Jacket (Mint),상의,아우터,스타디움 재킷,https://www.musinsa.com/app/goods/3305783?loc=goods_rank,//image.msscdn.net/images/goods_img/20230518/3305783/3305783_16844730904251_500.jpg,루즈,"봄,가을","보통,약간 두꺼움"
519,레이서 레더 자켓,상의,아우터,레더/라이더스 재킷,https://www.musinsa.com/app/goods/3088908?loc=goods_rank,//image.msscdn.net/images/goods_img/20230216/3088908/3088908_16765387922242_500.jpg,루즈,봄,보통
520,스웨트 바시티 자켓  블랙,상의,아우터,스타디움 재킷,https://www.musinsa.com/app/goods/3142247?loc=goods_rank,//image.msscdn.net/images/goods_img/20230313/3142247/3142247_16789285344723_500.jpg,오버 사이즈,봄,보통
521,1941 Wappen Down Jumper (JN4NPU492BK),상의,아우터,숏패딩/숏헤비 아우터,https://www.musinsa.com/app/goods/2966721?loc=goods_rank,//image.msscdn.net/images/goods_img/20221130/2966721/2966721_2_500.jpg,레귤러,"가을,겨울",보통
