,name,categori1,categori2,url,image*href,fit,season,두께
789,스티치 데님 트러커 자켓_블랙,아우터,트러커 재킷,https://www.musinsa.com/app/goods/3035514?loc=goods_rank,//image.msscdn.net/images/goods_img/20230120/3035514/3035514_16746311328829_500.jpg,레귤러,"봄,가을",보통
790,디지털 레인보우 포켓 후드 자켓 IVORY,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3128090?loc=goods_rank,//image.msscdn.net/images/goods_img/20230307/3128090/3128090_16783420055315_500.jpg,오버 사이즈,봄,보통
791,래빗 후드 집업 (페일핑크),아우터,후드 집업,https://www.musinsa.com/app/goods/3116453?loc=goods_rank,//image.msscdn.net/images/goods_img/20230302/3116453/3116453_16777254812868_500.jpg,"루즈,오버 사이즈","봄,가을,겨울",약간 두꺼움
792,1.61 Summer set-up jacket (Black),아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3331417?loc=goods_rank,//image.msscdn.net/images/goods_img/20230530/3331417/3331417_16854124245926_500.jpg,레귤러,"봄,여름,가을",약간 얇음
793,콜린 테일러 카라 사이드 트임 블레이저 반팔 자켓 블랙 COLIN57BK,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3330537?loc=goods_rank,//image.msscdn.net/images/goods_img/20230529/3330537/3330537_16853456419082_500.jpg,"루즈,오버 사이즈","봄,여름","얇음,약간 얇음,보통"
794,울 블렌드 멜톤 대디 숄더 오버사이즈 블레이저 [블랙],아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/2877967?loc=goods_rank,//image.msscdn.net/images/goods_img/20221020/2877967/2877967_1_500.jpg,오버 사이즈,"봄,가을",두꺼움
795,스톰 인슐레이트 자켓 1364907-001,스포츠/용품,아우터,https://www.musinsa.com/app/goods/3037292?loc=goods_rank,//image.msscdn.net/images/goods_img/20230125/3037292/3037292_16746349160744_500.jpg,루즈,"봄,가을",약간 두꺼움
796,BASIC LOGO POLY COACH JACKET BLACK,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3097984?loc=goods_rank,//image.msscdn.net/images/goods_img/20230221/3097984/3097984_16784259043953_500.jpg,레귤러,"봄,가을,겨울",보통
797,80S BLOUSON (GREEN),아우터,블루종/MA-1,https://www.musinsa.com/app/goods/3059803?loc=goods_rank,//image.msscdn.net/images/goods_img/20230203/3059803/3059803_16758190997163_500.jpg,루즈,"봄,여름,가을,겨울",보통
798,ROUGH NECK ZIP-UP - ecru,아우터,블루종/MA-1,https://www.musinsa.com/app/goods/3212449?loc=goods_rank,//image.msscdn.net/images/goods_img/20230406/3212449/3212449_16807603836549_500.jpg,레귤러,"봄,가을","보통,약간 두꺼움"
799,Dolphin Bookle Wool Varsity Jacket Olive,아우터,스타디움 재킷,https://www.musinsa.com/app/goods/2983270?loc=goods_rank,//image.msscdn.net/images/goods_img/20221215/2983270/2983270_1_500.jpg,레귤러,"가을,겨울",보통
800,(PROFILO) 스트라파타 코튼 블레이저 [GRAY],아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3251143?loc=goods_rank,//image.msscdn.net/images/goods_img/20230420/3251143/3251143_16819815525348_500.jpg,"슬림,레귤러","봄,여름,가을",약간 얇음
801,셔츠 자켓 L02 그레이,아우터,기타 아우터,https://www.musinsa.com/app/goods/3066921?loc=goods_rank,//image.msscdn.net/images/goods_img/20230208/3066921/3066921_16781773389492_500.jpg,루즈,"봄,가을,겨울",보통
802,러쉬 우븐 1-2 집 아노락 1377183-044,스포츠/용품,아우터,https://www.musinsa.com/app/goods/3072064?loc=goods_rank,//image.msscdn.net/images/goods_img/20230209/3072064/3072064_16759323870532_500.jpg,레귤러,"봄,가을",보통
803,UGO COTTON CARDIGAN (SAGE),아우터,카디건,https://www.musinsa.com/app/goods/3096136?loc=goods_rank,//image.msscdn.net/images/goods_img/20230221/3096136/3096136_16769648529160_500.jpg,루즈,"봄,여름,가을,겨울",보통
804,스트라이프 위빙 가디건_블랙,아우터,카디건,https://www.musinsa.com/app/goods/3037337?loc=goods_rank,//image.msscdn.net/images/goods_img/20230125/3037337/3037337_16747827232681_500.jpg,오버 사이즈,봄,보통
805,BLEACH FRENCH WORK JACKET (BLUE),아우터,트러커 재킷,https://www.musinsa.com/app/goods/3096052?loc=goods_rank,//image.msscdn.net/images/goods_img/20230221/3096052/3096052_16769649865140_500.jpg,루즈,"봄,여름,가을,겨울",보통
806,HARRINGTON JACKET (BLUE),아우터,기타 아우터,https://www.musinsa.com/app/goods/3059731?loc=goods_rank,//image.msscdn.net/images/goods_img/20230203/3059731/3059731_16758198844178_500.jpg,루즈,"봄,여름,가을,겨울",보통
807,스트링 카라 가디건 [BROWN],아우터,카디건,https://www.musinsa.com/app/goods/3173436?loc=goods_rank,//image.msscdn.net/images/goods_img/20230323/3173436/3173436_16801660577613_500.jpg,슬림,여름,얇음
808,TRUCKER JACKET (PINK),아우터,트러커 재킷,https://www.musinsa.com/app/goods/3053253?loc=goods_rank,//image.msscdn.net/images/goods_img/20230201/3053253/3053253_16753163942641_500.jpg,레귤러,"봄,여름,가을,겨울",보통
809,[남성] 투웨이 플리츠 플리쎄 후드 집업 아우터 (아쿠아블루),아우터,후드 집업,https://www.musinsa.com/app/goods/3042767?loc=goods_rank,//image.msscdn.net/images/goods_img/20230127/3042767/3042767_16747939874475_500.jpg,레귤러,"봄,여름,가을,겨울",보통
810,BKPP 1st Type Black Leather Jacket,아우터,레더/라이더스 재킷,https://www.musinsa.com/app/goods/3239802?loc=goods_rank,//image.msscdn.net/images/goods_img/20230417/3239802/3239802_16817185664360_500.jpg,슬림,"가을,겨울",약간 두꺼움
811,스퀘어 포켓 필드 자켓_그레이,아우터,사파리/헌팅 재킷,https://www.musinsa.com/app/goods/3035516?loc=goods_rank,//image.msscdn.net/images/goods_img/20230120/3035516/3035516_16746303812669_500.jpg,오버 사이즈,"봄,가을",보통
812,쿨 프레쉬 셋업 반팔 자켓(R-JK-2388),아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3272912?loc=goods_rank,//image.msscdn.net/images/goods_img/20230503/3272912/3272912_16830733693113_500.jpg,레귤러,여름,얇음
813,S23MMFWB70 피코 초경량 바람막이 Light Gray,스포츠/용품,아우터,https://www.musinsa.com/app/goods/3089176?loc=goods_rank,//image.msscdn.net/images/goods_img/20230216/3089176/3089176_16765422052272_500.jpg,루즈,"봄,여름,가을",얇음
814,린넨 버튼 업 니트 가디건_네이비,아우터,카디건,https://www.musinsa.com/app/goods/3317588?loc=goods_rank,//image.msscdn.net/images/goods_img/20230523/3317588/3317588_16849203845468_500.jpg,레귤러,"봄,여름,가을",보통
815,소프트 에피 볼레로 세트 (아이보리),아우터,카디건,https://www.musinsa.com/app/goods/2979922?loc=goods_rank,//image.msscdn.net/images/goods_img/20221212/2979922/2979922_1_500.jpg,슬림,"봄,가을,겨울",약간 두꺼움
816,크롭 벌룬 후드집업 (그레이),아우터,후드 집업,https://www.musinsa.com/app/goods/3272869?loc=goods_rank,//image.msscdn.net/images/goods_img/20230503/3272869/3272869_16830662425856_500.jpg,루즈,"봄,가을,겨울",보통
817,2way Halfzip Anorak Jumper - Charcoal,아우터,아노락 재킷,https://www.musinsa.com/app/goods/3021907?loc=goods_rank,//image.msscdn.net/images/goods_img/20230112/3021907/3021907_16735090562113_500.jpg,"레귤러,루즈","봄,가을,겨울",보통
818,ARGYLE CROCHET KNIT VEST [4 COLOR],아우터,베스트,https://www.musinsa.com/app/goods/3210908?loc=goods_rank,//image.msscdn.net/images/goods_img/20230406/3210908/3210908_16841344139797_500.jpg,루즈,여름,보통
819,TY 하트 가디건 - 핑크,아우터,카디건,https://www.musinsa.com/app/goods/3179160?loc=goods_rank,//image.msscdn.net/images/goods_img/20230324/3179160/3179160_16796671780023_500.jpg,슬림,"봄,여름,가을",약간 얇음
820,W V-NECK KNIT CARDIGAN [3 COLOR],아우터,카디건,https://www.musinsa.com/app/goods/3210915?loc=goods_rank,//image.msscdn.net/images/goods_img/20230406/3210915/3210915_16841343629338_500.jpg,레귤러,여름,보통
821,스토퍼 스웨트 후드 집업 그레이,아우터,베스트,https://www.musinsa.com/app/goods/3128474?loc=goods_rank,//image.msscdn.net/images/goods_img/20230307/3128474/3128474_16784367803243_500.jpg,루즈,"봄,여름,가을,겨울",보통
822,FIELD PARKA (BLUE),아우터,기타 아우터,https://www.musinsa.com/app/goods/3053540?loc=goods_rank,//image.msscdn.net/images/goods_img/20230201/3053540/3053540_16753160816896_500.jpg,루즈,"봄,여름,가을,겨울",보통
823,트위드 크롭 자켓,아우터,기타 아우터,https://www.musinsa.com/app/goods/3077433?loc=goods_rank,//image.msscdn.net/images/goods_img/20230213/3077433/3077433_16770223702074_500.jpg,레귤러,"봄,가을,겨울",보통
824,래글런 카라 카디건_BLACK,아우터,카디건,https://www.musinsa.com/app/goods/3064421?loc=goods_rank,//image.msscdn.net/images/goods_img/20230207/3064421/3064421_16759412639787_500.jpg,레귤러,"봄,가을",보통
825,린넨 숏 자켓 [블랙],아우터,트러커 재킷,https://www.musinsa.com/app/goods/3328291?loc=goods_rank,//image.msscdn.net/images/goods_img/20230526/3328291/3328291_16850710568272_500.jpg,루즈,"봄,여름,가을",약간 얇음
826,미니멀 세미 크롭 가디건 [오트밀],아우터,카디건,https://www.musinsa.com/app/goods/2778619?loc=goods_rank,//image.msscdn.net/images/goods_img/20220907/2778619/2778619_16740318020103_500.jpg,오버 사이즈,"봄,가을,겨울",보통
827,AGA 남성 듀얼플렉스 트랙탑 화이트(QO121GFT23),아우터,트레이닝 재킷,https://www.musinsa.com/app/goods/3089834?loc=goods_rank,//image.msscdn.net/images/goods_img/20230217/3089834/3089834_16772012575744_500.jpg,레귤러,"봄,여름",약간 얇음
828,여성) 스트링 우븐 롱 자켓,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3193167?loc=goods_rank,//image.msscdn.net/images/goods_img/20230330/3193167/3193167_16801435708118_500.jpg,"루즈,오버 사이즈","봄,가을",보통
829,MOUNTAIN PARKA (BLUE GREY),아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3096280?loc=goods_rank,//image.msscdn.net/images/goods_img/20230221/3096280/3096280_16769646636975_500.jpg,루즈,"봄,여름,가을,겨울",보통
830,LE COURT] 경량 쉐브론 아노락 자켓 블루(QO223TJK52),아우터,아노락 재킷,https://www.musinsa.com/app/goods/3192199?loc=goods_rank,//image.msscdn.net/images/goods_img/20230330/3192199/3192199_16806639576086_500.jpg,루즈,"봄,가을",약간 얇음
831,tweed jacket - oatmeal beige,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3110165?loc=goods_rank,//image.msscdn.net/images/goods_img/20230227/3110165/3110165_16789437457189_500.jpg,레귤러,"봄,가을","약간 얇음,보통"
832,헤비코튼 버튼다운 스웨트 후드 자켓 (BLACK),아우터,후드 집업,https://www.musinsa.com/app/goods/3139411?loc=goods_rank,//image.msscdn.net/images/goods_img/20230310/3139411/3139411_16784196565651_500.jpg,루즈,"봄,가을,겨울",보통
833,Hill Parka Charcoal,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3128815?loc=goods_rank,//image.msscdn.net/images/goods_img/20230307/3128815/3128815_16782605487611_500.jpg,레귤러,"봄,가을,겨울",보통
834,NICOLE FLEECE LONG PARKA_CHARCOAL,아우터,사파리/헌팅 재킷,https://www.musinsa.com/app/goods/3002358?loc=goods_rank,//image.msscdn.net/images/goods_img/20221230/3002358/3002358_16727376104002_500.jpg,오버 사이즈,겨울,두꺼움
835,LAYERED HARRINGTON JACKET (BEIGE),아우터,기타 아우터,https://www.musinsa.com/app/goods/3071493?loc=goods_rank,//image.msscdn.net/images/goods_img/20230209/3071493/3071493_16770464146042_500.jpg,오버 사이즈,"봄,가을",보통
836,리브 니트 카라 가디건_블랙,아우터,카디건,https://www.musinsa.com/app/goods/3080074?loc=goods_rank,//image.msscdn.net/images/goods_img/20230213/3080074/3080074_16772049090100_500.jpg,루즈,봄,보통
837,투톤 골지 카라 집업 [BLACK],아우터,카디건,https://www.musinsa.com/app/goods/3173455?loc=goods_rank,//image.msscdn.net/images/goods_img/20230323/3173455/3173455_16801659570203_500.jpg,슬림,여름,보통
838,ZIP UP TRACK JACKET BLACK,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3108554?loc=goods_rank,//image.msscdn.net/images/goods_img/20230225/3108554/3108554_16791554413083_500.jpg,루즈,"봄,여름,가을",약간 얇음
839,UTILITY RIPSTOP VEST KHAKI,아우터,베스트,https://www.musinsa.com/app/goods/3308382?loc=goods_rank,//image.msscdn.net/images/goods_img/20230518/3308382/3308382_16844138414779_500.png,레귤러,"봄,여름,가을",보통
840,MODERN V NECK VEST_NAVY,아우터,베스트,https://www.musinsa.com/app/goods/3096562?loc=goods_rank,//image.msscdn.net/images/goods_img/20230221/3096562/3096562_16769558462792_500.jpg,레귤러,봄,보통
841,비틀 블루종 차콜,아우터,블루종/MA-1,https://www.musinsa.com/app/goods/3026041?loc=goods_rank,//image.msscdn.net/images/goods_img/20230116/3026041/3026041_16783450780124_500.jpg,루즈,"봄,가을",보통
842,리사이클 오버사이즈 후디드 스웨트 집업 [건메탈],아우터,후드 집업,https://www.musinsa.com/app/goods/2795634?loc=goods_rank,//image.msscdn.net/images/goods_img/20220915/2795634/2795634_16729015328972_500.jpg,오버 사이즈,"봄,가을,겨울",약간 두꺼움
843,[빅사이즈]베이식 싱글 블레이저 카키,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3110221?loc=goods_rank,//image.msscdn.net/images/goods_img/20230227/3110221/3110221_16788595721205_500.jpg,레귤러,"봄,여름",약간 얇음
844,투톤 립 니트 베스트_그린,아우터,베스트,https://www.musinsa.com/app/goods/3182620?loc=goods_rank,//image.msscdn.net/images/goods_img/20230327/3182620/3182620_16808513420544_500.jpg,루즈,"봄,여름,가을",보통
845,에코 웨이브 레더 재킷_블랙,아우터,레더/라이더스 재킷,https://www.musinsa.com/app/goods/3054747?loc=goods_rank,//image.msscdn.net/images/goods_img/20230202/3054747/3054747_16753139456054_500.jpg,루즈,"봄,가을",보통
846,TYPE01 테일러드 재킷 3.0 헤링본트윌 러스틱브라운,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3107163?loc=goods_rank,//image.msscdn.net/images/goods_img/20230224/3107163/3107163_16772195265390_500.jpg,레귤러,"봄,가을,겨울",약간 두꺼움
847,트리거 크롭 윈드브레이커 - WHITE,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3095922?loc=goods_rank,//image.msscdn.net/images/goods_img/20230221/3095922/3095922_16789466384455_500.jpg,루즈,"봄,여름,가을,겨울",보통
848,롱 더블 브레스티드 울 코트_블랙,아우터,겨울 더블 코트,https://www.musinsa.com/app/goods/2967932?loc=goods_rank,//image.msscdn.net/images/goods_img/20221201/2967932/2967932_2_500.jpg,오버 사이즈,겨울,두꺼움
849,[셋업 패키지] 214006SET 스탠다드 데님 셋업 (Mid blue),아우터,트러커 재킷,https://www.musinsa.com/app/goods/3293891?loc=goods_rank,//image.msscdn.net/images/goods_img/20230512/3293891/3293891_16838689017949_500.jpg,루즈,"봄,가을,겨울",보통
850,오버핏 투버튼 셋업 [블랙],아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3144222?loc=goods_rank,//image.msscdn.net/images/goods_img/20230313/3144222/3144222_16786970426220_500.jpg,오버 사이즈,"봄,가을,겨울",보통
851,NOI856 코듀로이 바시티 자켓 (페일핑크),아우터,스타디움 재킷,https://www.musinsa.com/app/goods/3056206?loc=goods_rank,//image.msscdn.net/images/goods_img/20230202/3056206/3056206_16758273983672_500.jpg,"레귤러,루즈","봄,가을","보통,약간 두꺼움"
852,A1 YOKO Stadium Jacket (JO5JPU201WI),아우터,스타디움 재킷,https://www.musinsa.com/app/goods/3039679?loc=goods_rank,//image.msscdn.net/images/goods_img/20230126/3039679/3039679_16753234952248_500.jpg,레귤러,"봄,가을",보통
853,[비건 레더] 디스트레스 클래식 바이커 자켓 카키,아우터,레더/라이더스 재킷,https://www.musinsa.com/app/goods/3029203?loc=goods_rank,//image.msscdn.net/images/goods_img/20230117/3029203/3029203_16741045848120_500.jpg,레귤러,"봄,가을",보통
854,트립 멀티포켓 아노락 자켓 BEIGE,아우터,아노락 재킷,https://www.musinsa.com/app/goods/3128270?loc=goods_rank,//image.msscdn.net/images/goods_img/20230307/3128270/3128270_16786821305831_500.jpg,오버 사이즈,봄,보통
855,GJ016 스펙터 윈드브레이커 자켓 (BLACK),아우터,아노락 재킷,https://www.musinsa.com/app/goods/3043461?loc=goods_rank,//image.msscdn.net/images/goods_img/20230127/3043461/3043461_16766143191924_500.jpg,레귤러,"봄,가을,겨울",보통
856,Dolphin Bookle Wool Varsity Jacket Brown,아우터,스타디움 재킷,https://www.musinsa.com/app/goods/2983271?loc=goods_rank,//image.msscdn.net/images/goods_img/20221215/2983271/2983271_1_500.jpg,레귤러,"가을,겨울",보통
857,ECO LEATHER STADIUM JACKET (GREY),아우터,스타디움 재킷,https://www.musinsa.com/app/goods/3053675?loc=goods_rank,//image.msscdn.net/images/goods_img/20230201/3053675/3053675_16753158944584_500.jpg,루즈,"봄,여름,가을,겨울",보통
858,23SS WASHED CROSS LINE DENIM JACKET SAND INDIGO,아우터,트러커 재킷,https://www.musinsa.com/app/goods/3103488?loc=goods_rank,//image.msscdn.net/images/goods_img/20230223/3103488/3103488_16799022949367_500.jpg,루즈,"봄,가을,겨울",보통
859,카이 칼라 블락 니트 탑 atb891w(BLACK),아우터,베스트,https://www.musinsa.com/app/goods/3078665?loc=goods_rank,//image.msscdn.net/images/goods_img/20230213/3078665/3078665_16763599468950_500.jpg,레귤러,"가을,겨울",보통
860,[SET] 리벳 턱 후디 스웻 베스트 (2color) + 리벳 턱 스웻팬츠 (2color),아우터,베스트,https://www.musinsa.com/app/goods/3248579?loc=goods_rank,//image.msscdn.net/images/goods_img/20230420/3248579/3248579_16819822481690_500.jpg,루즈,"봄,가을,겨울",보통
861,(세트) 리본 나시 볼레로 가디건 (핑크),아우터,카디건,https://www.musinsa.com/app/goods/3177515?loc=goods_rank,//image.msscdn.net/images/goods_img/20230324/3177515/3177515_16796303560172_500.jpg,레귤러,"봄,여름,가을,겨울",보통
862,SUMMER RAGLAN COAT - KHAKI,아우터,환절기 코트,https://www.musinsa.com/app/goods/3322439?loc=goods_rank,//image.msscdn.net/images/goods_img/20230524/3322439/3322439_16849132132505_500.jpg,루즈,"봄,여름,가을",약간 얇음
863,LUCY ASYMMETRY WRAP VEST_SILVER,아우터,베스트,https://www.musinsa.com/app/goods/3299394?loc=goods_rank,//image.msscdn.net/images/goods_img/20230516/3299394/3299394_16842229762175_500.jpg,슬림,"봄,여름,가을",약간 얇음
864,BB DEPT HARRINGTON JACKET - BLACK,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3026409?loc=goods_rank,//image.msscdn.net/images/goods_img/20230116/3026409/3026409_16740285521082_500.jpg,레귤러,"봄,가을,겨울",보통
865,S23MMFWB70 피코 초경량 바람막이 Dark Navy,스포츠/용품,아우터,https://www.musinsa.com/app/goods/3089175?loc=goods_rank,//image.msscdn.net/images/goods_img/20230216/3089175/3089175_16765421864386_500.jpg,루즈,"봄,여름,가을",얇음
866,[ATW][상의+하의 SET] 위원트 하프집업 반팔 아노락 셋업_BK,아우터,아노락 재킷,https://www.musinsa.com/app/goods/3293669?loc=goods_rank,//image.msscdn.net/images/goods_img/20230512/3293669/3293669_16838666437433_500.jpg,루즈,"봄,여름,가을,겨울",얇음
867,Ruby Twoinone Cardigan BLACK,아우터,카디건,https://www.musinsa.com/app/goods/3155001?loc=goods_rank,//image.msscdn.net/images/goods_img/20230316/3155001/3155001_16793872639895_500.jpg,슬림,"봄,여름,가을",보통
868,MOUNTAIN PARKA (METALLIC BLACK),아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3067132?loc=goods_rank,//image.msscdn.net/images/goods_img/20230208/3067132/3067132_16783505275541_500.jpg,루즈,"봄,가을",보통
869,햄튼 치노 블루종 자켓 블랙,아우터,블루종/MA-1,https://www.musinsa.com/app/goods/3019678?loc=goods_rank,//image.msscdn.net/images/goods_img/20230111/3019678/3019678_16746225760407_500.jpg,루즈,"봄,여름,가을",보통
870,FIELD PARKA (BEIGE),아우터,기타 아우터,https://www.musinsa.com/app/goods/3053516?loc=goods_rank,//image.msscdn.net/images/goods_img/20230201/3053516/3053516_16753161120904_500.jpg,루즈,"봄,여름,가을,겨울",보통
871,REPRESENT FLOWER LONG SLEEVE CARDIGAN [OFF WHITE],아우터,카디건,https://www.musinsa.com/app/goods/3294074?loc=goods_rank,//image.msscdn.net/images/goods_img/20230512/3294074/3294074_16838713985791_500.jpg,슬림,"봄,여름",약간 얇음
872,라이트 루즈 브이넥 니트 가디건(CD-2063),아우터,카디건,https://www.musinsa.com/app/goods/3271748?loc=goods_rank,//image.msscdn.net/images/goods_img/20230502/3271748/3271748_16830114184419_500.jpg,루즈,여름,얇음
873,HARRINGTON JACKET (NAVY),아우터,기타 아우터,https://www.musinsa.com/app/goods/3059774?loc=goods_rank,//image.msscdn.net/images/goods_img/20230203/3059774/3059774_16758198565458_500.jpg,루즈,"봄,여름,가을,겨울",보통
874,위켄드 절개 투웨이 블루종_블랙,아우터,블루종/MA-1,https://www.musinsa.com/app/goods/3090552?loc=goods_rank,//image.msscdn.net/images/goods_img/20230217/3090552/3090552_16766099088881_500.jpg,레귤러,"봄,가을",보통
875,TYPE01 테일러드 재킷 3.0 헤링본트윌 미드나잇네이비,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3107167?loc=goods_rank,//image.msscdn.net/images/goods_img/20230224/3107167/3107167_16772195539860_500.jpg,레귤러,"봄,가을,겨울",약간 두꺼움
876,헌터 5108 하이넥 후드 오버핏 스톤 사파리재킷,아우터,사파리/헌팅 재킷,https://www.musinsa.com/app/goods/3055393?loc=goods_rank,//image.msscdn.net/images/goods_img/20230202/3055393/3055393_16753095940574_500.jpg,오버 사이즈,"봄,여름,가을",보통
877,[ADIDAS REWORK SERIES] 가먼트워싱 커브드 후드 집업 블랙,아우터,후드 집업,https://www.musinsa.com/app/goods/3281883?loc=goods_rank,//image.msscdn.net/images/goods_img/20230508/3281883/3281883_16837695483186_500.png,루즈,"봄,가을",보통
878,비건 레더 카라 트러커 싱글 투웨이 집업 자켓 점퍼 [아이보리],아우터,레더/라이더스 재킷,https://www.musinsa.com/app/goods/3131293?loc=goods_rank,//image.msscdn.net/images/goods_img/20230308/3131293/3131293_16789254385043_500.jpg,레귤러,"봄,가을,겨울",보통
879,Harbour Bomber Jacket (Khaki),아우터,블루종/MA-1,https://www.musinsa.com/app/goods/3305774?loc=goods_rank,//image.msscdn.net/images/goods_img/20230518/3305774/3305774_16844738459922_500.jpg,레귤러,"봄,가을",보통
880,80S BLOUSON (PINK),아우터,블루종/MA-1,https://www.musinsa.com/app/goods/3059831?loc=goods_rank,//image.msscdn.net/images/goods_img/20230203/3059831/3059831_16758190080057_500.jpg,루즈,"봄,여름,가을,겨울",보통
881,A1 Basic MA-1 Jacket (JO1JPU201GN),아우터,블루종/MA-1,https://www.musinsa.com/app/goods/3039647?loc=goods_rank,//image.msscdn.net/images/goods_img/20230126/3039647/3039647_16753229135894_500.jpg,레귤러,"봄,가을",보통
882,[비건 레더] 디스트레스 클래식 바이커 자켓 브라운,아우터,레더/라이더스 재킷,https://www.musinsa.com/app/goods/3029202?loc=goods_rank,//image.msscdn.net/images/goods_img/20230117/3029202/3029202_16741045983363_500.jpg,레귤러,"봄,가을",보통
883,HARRINGTON JACKET (GREEN),아우터,기타 아우터,https://www.musinsa.com/app/goods/3059736?loc=goods_rank,//image.msscdn.net/images/goods_img/20230203/3059736/3059736_16758198682349_500.jpg,루즈,"봄,여름,가을,겨울",보통
884,써멀 라이트 집업 자켓 (다크 그레이),아우터,기타 아우터,https://www.musinsa.com/app/goods/3146915?loc=goods_rank,//image.msscdn.net/images/goods_img/20230314/3146915/3146915_16789528788338_500.jpg,레귤러,"봄,가을,겨울",보통
885,tweed jacket - navy,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3128163?loc=goods_rank,//image.msscdn.net/images/goods_img/20230307/3128163/3128163_16789460516760_500.jpg,레귤러,"봄,가을",보통
886,S23MURAN65 루트 후디 반팔 아노락 Light Khaki,스포츠/용품,아우터,https://www.musinsa.com/app/goods/3080103?loc=goods_rank,//image.msscdn.net/images/goods_img/20230213/3080103/3080103_16795550071457_500.jpg,루즈,"봄,여름",약간 얇음
887,Two Face Hood Jumper - Black,아우터,기타 아우터,https://www.musinsa.com/app/goods/3021906?loc=goods_rank,//image.msscdn.net/images/goods_img/20230112/3021906/3021906_16735090235043_500.jpg,"레귤러,루즈","봄,가을,겨울",보통
888,스웨트 바시티 자켓  블랙,아우터,스타디움 재킷,https://www.musinsa.com/app/goods/3142247?loc=goods_rank,//image.msscdn.net/images/goods_img/20230313/3142247/3142247_16789285344723_500.jpg,오버 사이즈,봄,보통
889,리사이클 오버사이즈 후디드 스웨트 집업 [미디엄 그레이],아우터,후드 집업,https://www.musinsa.com/app/goods/2795633?loc=goods_rank,//image.msscdn.net/images/goods_img/20220915/2795633/2795633_16729015796706_500.jpg,오버 사이즈,"봄,가을,겨울",약간 두꺼움
890,Cut & Saw Round Neck Cardigan [Navy],아우터,카디건,https://www.musinsa.com/app/goods/3061178?loc=goods_rank,//image.msscdn.net/images/goods_img/20230206/3061178/3061178_16756540711171_500.jpg,오버 사이즈,"봄,가을,겨울",보통
891,코튼 하이넥 가디건  BLACK,아우터,카디건,https://www.musinsa.com/app/goods/3096873?loc=goods_rank,//image.msscdn.net/images/goods_img/20230221/3096873/3096873_16804834385127_500.jpg,루즈,"봄,가을",보통
892,나일론 코치 자켓 [SKY BLUE],아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3173368?loc=goods_rank,//image.msscdn.net/images/goods_img/20230323/3173368/3173368_16801662970496_500.jpg,루즈,"봄,여름",보통
893,피그먼트 데미지 라인 후드 스웨트 집업 블루,아우터,후드 집업,https://www.musinsa.com/app/goods/3065817?loc=goods_rank,//image.msscdn.net/images/goods_img/20230207/3065817/3065817_16758184161596_500.jpg,오버 사이즈,"봄,가을",보통
894,NOI901 슬림핏 후드 집업 (베이지),아우터,후드 집업,https://www.musinsa.com/app/goods/3202307?loc=goods_rank,//image.msscdn.net/images/goods_img/20230403/3202307/3202307_16806785954427_500.jpg,슬림,"봄,여름,가을",약간 얇음
895,데일리 브이넥 니트 가디건(R-CD-1823),아우터,카디건,https://www.musinsa.com/app/goods/3100596?loc=goods_rank,//image.msscdn.net/images/goods_img/20230222/3100596/3100596_16770419409580_500.jpg,레귤러,봄,보통
896,스트랩 블루종 윈드 브레이커,스포츠/용품,아우터,https://www.musinsa.com/app/goods/3134638?loc=goods_rank,//image.msscdn.net/images/goods_img/20230309/3134638/3134638_16848330074480_500.jpg,오버 사이즈,"봄,여름",약간 얇음
897,소프트 부클 카라 단추 가디건_베이지,아우터,카디건,https://www.musinsa.com/app/goods/3143780?loc=goods_rank,//image.msscdn.net/images/goods_img/20230313/3143780/3143780_16787573435826_500.jpg,루즈,"봄,여름",약간 얇음
898,"Diamond Lace-up Bolero Cardigan, Ivory",아우터,카디건,https://www.musinsa.com/app/goods/3213471?loc=goods_rank,//image.msscdn.net/images/goods_img/20230406/3213471/3213471_16823274018076_500.jpg,레귤러,"봄,여름",보통
899,[비건 레더] 디스트레스 지퍼 바이커 자켓 베이지,아우터,레더/라이더스 재킷,https://www.musinsa.com/app/goods/3065661?loc=goods_rank,//image.msscdn.net/images/goods_img/20230207/3065661/3065661_16823175238547_500.jpg,레귤러,"봄,가을",보통
